id, name, type, location
baidu, "Baidu", Organization, "Beijing, China"
AutoRally, "Georgia Tech AutoRally Organization", Organization, "Georgia Tech"
mapbox, "Mapbox", Organization, "Washington DC"
Netflix, "Netflix, Inc.", Organization, "Los Gatos, California"
steemit, "", Organization, ""
apache, "The Apache Software Foundation", Organization, ""
tomtom-international, "TomTom International", Organization, "Amsterdam, NL"
Terark, "Terark Inc.", Organization, "Beijing"
googlesamples, "Google Samples", Organization, ""
quora, "Quora", Organization, "Mountain View, California"
kfrlib, "KFR", Organization, ""
onexsoft, "OneXSoft", Organization, "Hangzhou, China"
nicehash, "NiceHash.com", Organization, ""
BCN3D, "BCN3D Technologies", Organization, "Barcelona, Spain"
develbranch, "", Organization, "Hanoi, Vietnam"
AntiMicro, "", Organization, ""
Unity-Technologies, "Unity Technologies", Organization, "Copenhagen, Denmark"
meganz, "Mega Limited", Organization, "Auckland, New Zealand"
nidium, "nidium", Organization, ""
LunarG, "LunarG, Inc.", Organization, ""
ValveSoftware, "Valve Software", Organization, ""
root-mirror, "", Organization, ""
trailofbits, "Trail of Bits", Organization, "New York, New York"
ethz-asl, "ETHZ ASL", Organization, "Zurich, Switzerland"
quarkslab, "Quarkslab", Organization, ""
godaddy, "GoDaddy", Organization, ""
GPUOpen-Effects, "GPUOpen Effects", Organization, ""
NVIDIAGameWorks, "NVIDIA GameWorks", Organization, ""
intel, "Intel Corporation", Organization, ""
froglogic, "froglogic GmbH", Organization, ""
JohnCoatesOSS, "John Coates", Organization, ""
IntelLabs, "Intel Labs", Organization, "Around the globe"
nvpro-samples, "NVIDIA DesignWorks Samples", Organization, "Santa Clara, CA"
citra-emu, "Citra Emulator", Organization, ""
intel-ros, "Intel ROS", Organization, ""
line, "LINE", Organization, "Tokyo, Japan"
googlecreativelab, "Google Creative Lab", Organization, ""
commaai, "", Organization, ""
deepmind, "", Organization, ""
minoca, "Minoca", Organization, "Menlo Park, CA"
citusdata, "Citus Data", Organization, "San Francisco, CA"
fuchsia-mirror, "Fuchsia", Organization, "#fuchsia on freenode.net"
facebookresearch, "", Organization, ""
quiet, "Quiet Modem Project", Organization, ""
lzfse, "", Organization, ""
ShapeLab, "", Organization, ""
shellphish, "Shellphish", Organization, "Santa Barbara"
php-ds, "php-ds", Organization, ""
carp-lang, "The Carp Programming Language", Organization, ""
KhronosGroup, "The Khronos Group", Organization, "Beaverton OR"
docker, "Docker", Organization, ""
Qihoo360, "Qihoo 360", Organization, "Beijing, China"
go-vgo, "vgo", Organization, ""
flatpak, "", Organization, ""
eclipse, "Eclipse Foundation", Organization, ""
facebook, "Facebook", Organization, "Menlo Park, California"
veertuinc, "Veertu Inc", Organization, "US"
espressif, "Espressif Systems", Organization, "Shanghai,China"
reactnativecn, "", Organization, ""
lede-project, "LEDE", Organization, ""
fail0verflow, "fail0verflow", Organization, ""
infinity-gbc, "", Organization, ""
upx, "UPX - the Ultimate Packer for eXecutables", Organization, ""
github, "GitHub", Organization, "San Francisco, CA"
processhacker2, "Process Hacker", Organization, ""
explosion, "Explosion AI", Organization, "Berlin, Germany"
projectatomic, "Project Atomic", Organization, "Project Atomic project, tool, and repo umbrella group.  Contact atomic@projectatomic.io list with any questions."
Huawei, "HUAWEI", Organization, ""
apache, "The Apache Software Foundation", Organization, ""
henkaku, "HENkaku", Organization, ""
386bsd, "", Organization, ""
RedBeardLab, "", Organization, ""
pulp-platform, "", Organization, ""
byteam, "", Organization, ""
NVIDIAGameWorks, "NVIDIA GameWorks", Organization, ""
nowsecure, "NowSecure", Organization, ""
openresty, "OpenResty", Organization, "San Francisco"
bitkeeper-scm, "BitKeeper SCM", Organization, ""
HuoLanguage, "", Organization, ""
Samsung, "Samsung", Organization, ""
nccgroup, "NCC Group Plc", Organization, "Global"
openbsd, "OpenBSD", Organization, "Calgary, AB, Canada"
azul3d, "Azul3D", Organization, ""
MycroftAI, "Mycroft", Organization, "Lawrence, KS"
openai, "", Organization, ""
Expensify, "Expensify, Inc", Organization, "San Francisco, Ironwood, Denver, London, Berlin, Melbourne, Portland"
keepassxreboot, "KeePassX Reboot", Organization, "Global"
OpenBoardView, "OpenBoardView", Organization, ""
mwrlabs, "MWR Labs", Organization, "Basingstoke, Johannesburg, London, Manchester, Singapore, Dubai"
postgrespro, "Postgres Professional", Organization, ""
moonlight-stream, "Moonlight Game Streaming", Organization, ""
legitbs, "Legitimate Business Syndicate", Organization, "DEF CON"
vipshop, "唯品会", Organization, "Guangzhou China"
sensepost, "SensePost", Organization, "South Africa"
IAIK, "", Organization, ""
moosefs, "MooseFS - Software Defined Storage", Organization, ""
RedisLabsModules, "Redis Labs Modules", Organization, ""
google, "Google", Organization, ""
spotify, "Spotify", Organization, "Stockholm, Sweden"
DataDog, "Datadog, Inc.", Organization, "New York"
dianping, "大众点评网", Organization, "Shanghai, China"
LineageOS, "Lineage Android Distribution", Organization, ""
2ndQuadrant, "2ndQuadrant", Organization, ""
tboox, "tboox", Organization, ""
cryptosphere, "Cryptosphere", Organization, "San Francisco, CA"
UnigramDev, "", Organization, ""
bittorrent, "BitTorrent Inc.", Organization, "San Francisco, CA"
you-dont-need, "You Don't Need", Organization, ""
FreeCodeCampChina, "FreeCodeCamp 中国", Organization, "China"
humaan, "Humaan", Organization, "Perth, Western Australia"
codrops, "Codrops", Organization, ""
Attendize, "Attendize", Organization, "Dublin, Ireland"
marmelab, "marmelab", Organization, ""
vuetifyjs, "Vuetify.js", Organization, "FL"
720kb, "720kb", Organization, ""
usablica, "usablica", Organization, "Dublin"
LunarLogic, "Lunar Logic", Organization, "Al. Krasinskiego 17/3, Krakow, Poland"
QMUI, "QMUI 团队", Organization, "Guangzhou, China"
we-are-next, "Next", Organization, "Cape Town, South Africa"
still-life-studio, "Still Life", Organization, "Cambridge, MA"
vum-team, "", Organization, ""
deis, "Deis", Organization, "Boulder, CO"
inuitcss, "inuitcss", Organization, "Leeds, UK"
mapbox, "Mapbox", Organization, "Washington DC"
reactionic, "React-Ionic", Organization, ""
devfreebooks, "DevFreeBooks", Organization, ""
StudioThick, "Thick", Organization, "Fitzroy, Victoria, Australia"
usnistgov, "National Institute of Standards and Technology", Organization, "Gaithersburg, Md. "
electrode-io, "Electrode", Organization, ""
happycog, "Happy Cog", Organization, "The Internet"
jenkins-contrib-themes, "jenkins-contrib-themes", Organization, ""
uxcore, "", Organization, "Hangzhou"
Azure, "Microsoft Azure", Organization, "Redmond, WA & the cloud"
doximity, "Doximity, Inc.", Organization, "San Francisco, CA"
jekyll, "Jekyll", Organization, ""
iainc, "Information Architects", Organization, "Zurich, Tokyo, Berlin."
WhiteHouse, "The White House", Organization, "Washington, D.C."
redound, "Redound", Organization, ""
fullstackreact, "Fullstack React", Organization, "San Francisco"
FrontendMasters, "Frontend Masters", Organization, "Minnesota"
holyjs, "HolyJS", Organization, ""
frontendbr, "Front-End Brasil", Organization, ""
junicorn, "Junicorn", Organization, "China"
WordPress, "", Organization, ""
koolshare, "", Organization, ""
apex, "Apex", Organization, "Victoria BC"
imweb, "IMWeb", Organization, "Shenzhen"
OfficeDev, "Office Developer", Organization, "Redmond, WA"
thi-ng, "thi.ng", Organization, "London"
ElasticBox, "ElasticBox Inc", Organization, "San Francisco"
AngularClass, "AngularClass", Organization, "San Francisco, CA"
SnowdogApps, "Snowdog Apps", Organization, "Poland"
BlackrockDigital, "Blackrock Digital", Organization, "Orlando, FL"
graphql-elixir, "GraphQL Elixir", Organization, ""
tawian, "tawian", Organization, "Berlin"
mseclab, "Mobile Security Lab", Organization, "Rome"
ruRust, "Rust на русском", Organization, ""
XAM-Consulting, "", Organization, ""
creativetimofficial, "Creative Tim", Organization, ""
open-power-workgroup, "", Organization, ""
Microsoft, "Microsoft", Organization, "Redmond, WA"
codrops, "Codrops", Organization, ""
tawian, "tawian", Organization, "Berlin"
space10-community, "Space10", Organization, ""
datasciencebr, "Data Science Brigade", Organization, ""
primefaces, "PrimeFaces", Organization, ""
BoxFactura, "Box Factura", Organization, "México"
mjavascript, "Modular JavaScript Book Series", Organization, ""
w3c, "World Wide Web Consortium", Organization, "World Wide Web"
firebase, "Firebase", Organization, "San Francisco, CA"
dixonandmoe, "Dixon & Moe", Organization, "San Francisco, CA"
openai, "", Organization, ""
GoogleChrome, "", Organization, ""
ElemeFE, "饿了么前端", Organization, "Shanghai"
cloudfour, "Cloud Four", Organization, "Portland, OR"
PolarNotion, "Polar Notion", Organization, "Atlanta, GA"
rapid7, "Rapid7", Organization, "Boston, MA"
mozilla, "Mozilla", Organization, "Mountain View, California"
GetStream, "Stream", Organization, "Boulder"
fivethirtyeight, "FiveThirtyEight", Organization, ""
IPGP, "Institut de Physique du Globe de Paris", Organization, "Paris"
someline, "Someline", Organization, ""
angular, "Angular", Organization, ""
golang-china, "Go语言中国社区", Organization, ""
neveragaindottech, "", Organization, ""
toolkit-for-ynab, "Toolkit for YNAB", Organization, ""
Polymer, "polymer", Organization, ""
ampproject, "AMP Project", Organization, ""
pwarocks, "", Organization, ""
PerfectlySoft, "PerfectlySoft Inc.", Organization, "Newmarket, Ontario, Canada"
driftyco, "Ionic", Organization, "The internet"
jhu-ep-coursera, "", Organization, ""
wildbit, "Wildbit", Organization, "Philadelphia, PA, USA"
edenspiekermann, "Edenspiekermann", Organization, "Berlin"
dollabs, "", Organization, ""
portier, "Portier", Organization, ""
salesforce, "", Organization, ""
layui, "", Organization, "Hangzhou China"
Necrobot-Private, "Necrobot2", Organization, "I am Within The World"
ruby-china, "Ruby China", Organization, "China"
Laravel-Backpack, "Backpack for Laravel", Organization, ""
coligo-io, "coligo", Organization, ""
ordina-jworks, "JWorks powered by Ordina", Organization, "Blarenberglaan 3b, Mechelen, België"
lumpy-turnips, "Lumpy Turnips - The Team That Brought You MintyJS", Organization, "Playa Vista, CA"
mongodb-labs, "MongoDB, Inc. Labs", Organization, "New York City"
ipmjs, "Immutable Package Manager", Organization, ""
AI-ON, "", Organization, ""
tc39, "Ecma TC39", Organization, "The web"
antvis, "Ant DataVis Team", Organization, "Hangzhou, China"
praetorian-inc, "Praetorian", Organization, "Austin, TX"
base16-builder, "", Organization, ""
cryptopelago, "Cryptopelago", Organization, "Cryptopelago"
aws, "Amazon Web Services", Organization, "Seattle, WA"
ft-interactive, "FT Interactive News", Organization, "London"
facebook, "Facebook", Organization, "Menlo Park, California"
fossasia, "FOSSASIA", Organization, "Singapore"
iadgov, "Information Assurance by NSA", Organization, "Fort Meade, MD"
farjump, "", Organization, ""
NVIDIA, "NVIDIA Corporation", Organization, "2701 San Tomas Expressway, Santa Clara, California, 95050"
nasa, "NASA", Organization, "United States of America"
720kb, "720kb", Organization, ""
rust-lang-ja, "", Organization, ""
cookpad, "Cookpad Inc.", Organization, "Tokyo, Japan"
MSFTImagine, "Microsoft Imagine", Organization, "Redmond, Washington"
SwiftWeekly, "Swift Weekly Brief", Organization, "San Francisco"
cdcepi, "CDC Epidemic Prediction Initiative", Organization, ""
kubernetes, "Kubernetes", Organization, ""
StartPolymer, "StartPolymer", Organization, "Heart of Europe"
purpleworks, "purpleworks", Organization, ""
ropensci, "rOpenSci", Organization, "Berkeley, CA"
Netflix, "Netflix, Inc.", Organization, "Los Gatos, California"
haskell-lang, "Haskell programming language", Organization, ""
cblweb, "CBL Web Technology", Organization, "Hong Kong"
commonsearch, "Common Search", Organization, ""
PolymerElements, "", Organization, ""
mobxjs, "MobX", Organization, ""
gundb, "GUN", Organization, ""
Homebrew, "", Organization, ""
octobox, "Octobox", Organization, ""
testdouble, "test double", Organization, "Columbus, Ohio, USA"
rails, "Ruby on Rails", Organization, ""
heckpsi-lab, "", Organization, "Shanghai, China"
square, "Square", Organization, ""
forward3d, "Forward3D - Global Digital Marketing Agency", Organization, "London, New York & Shanghai"
github, "GitHub", Organization, "San Francisco, CA"
substrakt, "Substrakt", Organization, "Birmingham & London, UK"
hyperoslo, "Hyper", Organization, "Oslo"
WhitewidowScanner, "", Organization, ""
zendesk, "Zendesk", Organization, "San Francisco"
somaticio, "", Organization, ""
codervault, "CoderVault", Organization, ""
netguru, "Netguru", Organization, "Poznań, Poland"
anycable, "AnyCable", Organization, ""
80percent, "80percent", Organization, "Shenzhen"
deepcerulean, "deepc", Organization, ""
ruby-hyperloop, "Ruby Hyperloop", Organization, "everywhere"
botmetrics, "", Organization, ""
line, "LINE", Organization, "Tokyo, Japan"
openjournals, "", Organization, ""
webgradus, "Gradus", Organization, "Russia, Tver"
LendingHome, "LendingHome", Organization, ""
hypriot, "Hypriot", Organization, ""
playgroundbooks, "Swift Playground Books", Organization, ""
srcclr, "SourceClear", Organization, "San Francisco, CA"
wearefriday, "Friday", Organization, "On the Internet"
newcontext-oss, "New Context: Open Source Software", Organization, ""
Shopify, "Shopify", Organization, ""
rails-engine, "Rails Engine", Organization, ""
cookpad, "Cookpad Inc.", Organization, "Tokyo, Japan"
githubschool, "GitHub School", Organization, "The Interwebs"
Sceptive, "Sceptive", Organization, "Istanbul/Turkey"
Sorcery, "", Organization, ""
applean, "Applean", Organization, ""
telegram-bot-rb, "", Organization, ""
mozilla, "Mozilla", Organization, "Mountain View, California"
Microsoft, "Microsoft", Organization, "Redmond, WA"
PowerShell, "PowerShell Team", Organization, "Redmond"
xamarin, "Xamarin", Organization, "Boston, MA"
playdeadgames, "Playdead", Organization, "Copenhagen"
inkle, "", Organization, ""
Unity-Technologies, "Unity Technologies", Organization, "Copenhagen, Denmark"
dotnet, ".NET Foundation", Organization, ""
github, "GitHub", Organization, "San Francisco, CA"
TheUnnameOrganization, "", Organization, ""
MobBotTeam, "MobBot Team", Organization, "International"
xamarinhq, "Xamarin", Organization, "San Francisco, CA"
warden-stack, "", Organization, ""
lunet-io, "lunet", Organization, ""
mono, "Mono Project", Organization, "Boston, MA"
TeamPorcupine, "TeamPorcupine", Organization, ""
sshnet, "SSH.NET", Organization, ""
aspnet, "", Organization, ""
simplcommerce, "SimplCommerce", Organization, ""
JetBrains, "JetBrains", Organization, "St.Petersburg, Munich, Moscow, Prague, Boston"
Azure-Samples, "Azure Samples", Organization, "Redmond, WA"
iolevel, "iolevel", Organization, ""
Recognos, "Recognos", Organization, "Cluj Napoca"
framefield, "Framefield", Organization, "Berlin"
WebApiContrib, "ASP.NET Web API Contrib", Organization, ""
SaladLab, "SaladLab", Organization, ""
unosquare, "Unosquare Labs", Organization, "Guadalajara, Mexico"
BudgetFirst, "", Organization, ""
Microsoft-Build-2016, "", Organization, ""
zios, "", Organization, ""
ClosedXML, "", Organization, ""
PomeloFoundation, "Pomelo Foundation", Organization, ""
MahApps, "MahApps", Organization, ""
NetDimension, "Net Dimension Studio", Organization, "KUNMING, CHINA"
mysql-net, "", Organization, ""
webprofusion, "Webprofusion", Organization, "UK"
dotnetcore, "dotNET Core Studying Group", Organization, "Shanghai, China"
RabbitTeam, "RabbitTeam", Organization, "China"
Facepunch, "Facepunch Studios LTD", Organization, "Walsall, England, UK"
UnityTechnologies, "Unity Technologies - Evangelism Team", Organization, "Worldwide"
bitwarden, "bitwarden", Organization, ""
liangxiegame, "凉鞋", Organization, "Shanghai"
AdaptiveConsulting, "Adaptive", Organization, "London"
ppy, "ppy", Organization, ""
NewLifeX, "新生命开发团队", Organization, ""
